JID,Year,Injury,Drunk,Medical_Fee,Care_Fee,Work_Loss,Fault_Ratio,Verdict_Total,Mental_Damage,Injury_Level,Court_CDEV,Court_CHDV,Court_CHEV,Court_CLEV,Court_CPEV,Court_CSEV,Court_CTDM,Court_CTDV,Court_CYDV,Court_CYEV,Court_FSEV,Court_FYEV,Court_GSEV,Court_HLDV,Court_HLEV,Court_HLHM,Court_HLHV,Court_HUEV,Court_ILDV,Court_ILEV,Court_KLDV,Court_KMDM,Court_KMEV,Court_KSDM,Court_KSDV,Court_KSEV,Court_KSHM,Court_KSHV,Court_LTEV,Court_MKEM,Court_MKEV,Court_MLDV,Court_NHEV,Court_NTDV,Court_NTEV,Court_OLEV,Court_PCDV,Court_PCEV,Court_PDEV,Court_PHDM,Court_PHDV,Court_PKEV,Court_PTDV,Court_PTEV,Court_SCDV,Court_SDEV,Court_SJEV,Court_SLDV,Court_SLEV,Court_SSEV,Court_STEV,Court_SYEV,Court_TCDV,Court_TCEV,Court_TCHV,Court_TLEV,Court_TNDV,Court_TNEV,Court_TNHV,Court_TPDV,Court_TPEV,Court_TPHV,Court_TTEV,Court_TYDV,Court_TYEV,Court_ULDV,Medical_Fee_log,Care_Fee_log,Work_Loss_log,Mental_Damage_log
"CYEV,113,嘉簡,266,20240805,1",113,傷害,0,270,0,151200,0.0,28912,50000,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.602118820879701,0.0,11.926365356462313,10.819798284210286
"CYEV,113,嘉簡,276,20240807,1",113,傷害,0,1390,0,0,0.0,15246,200000,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.237778191923443,0.0,0.0,12.206077645517674
"CYEV,113,嘉簡,300,20240809,2",113,重傷,0,469081,468000,685078,0.0,1505778,934314,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.058532872230957,13.056225711649638,13.437289439061699,13.747568919452556
"CYEV,113,嘉簡,503,20240806,1",113,死亡,0,10000,0,0,0.0,166410,100000,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.210440366976517,0.0,0.0,11.51293546492023
"CYEV,113,朴簡,133,20240827,1",113,傷害,0,0,72000,6400,0.0,617692,100000,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,11.184435286790631,8.764209507142004,11.51293546492023
"CYEV,113,朴簡,51,20240801,1",113,死亡,0,677749,0,0,0.0,2149822,600000,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.426533767360912,0.0,0.0,13.304686600863562
"CYEV,113,朴簡,75,20240814,1",113,死亡,0,1340,0,0,0.0,36059,50000,3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.201170883281678,0.0,0.0,10.819798284210286
"SLEV,113,士簡,667,20240823,1",113,傷害,0,793242,470000,0,0.0,4459167,6462703,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.583884884950155,13.060490101343552,0.0,15.681558364031744
"SLEV,113,士簡,758,20240809,1",113,傷害,0,0,0,0,0.0,0,61890,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.033130052302017
"ILEV,113,宜簡,237,20240829,1",113,傷害,0,0,0,0,0.0,237900,60000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,11.002116507732017
"ILEV,113,宜簡,80,20240822,3",113,傷害,0,20718,12500,41088,0.0,600000,244932,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.938806432660483,9.433563920090563,10.6234957247597,12.408739982739537
"PTEV,113,屏簡,148,20240826,1",113,傷害,0,13150,0,0,0.0,76825,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.484253080341965,0.0,0.0,9.90353755128617
"PTEV,113,屏簡,294,20240828,1",113,傷害,0,2966,0,14764,0.0,56904,120000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.995306620290822,0.0,9.600014794178023,11.695255355062795
"GSEV,112,岡簡,508,20240828,1",112,傷害,0,9040,72000,240000,0.0,242863,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.109525066737367,11.184435286790631,12.388398368982115,11.51293546492023
"GSEV,113,岡簡,299,20240815,1",113,傷害,0,22690,84000,0,0.0,355275,90000,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.02972364908127,11.338583982516495,0.0,11.407576060361786
"GSEV,113,岡簡,324,20240829,1",113,傷害,0,1480,0,0,0.0,1112400,400000,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.300472814267799,0.0,0.0,12.899222326086994
"CHEV,112,彰簡,130,20240828,1",112,傷害,0,64710,0,0,0.0,1045627,500000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.077686481493952,0.0,0.0,13.122365377402328
"CHEV,113,彰簡,237,20240806,1",113,傷害,0,79018,0,115575,0.0,129018,80000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.277443608861262,0.0,11.657683601209218,11.289794413577894
"CHEV,113,彰簡,270,20240815,1",113,死亡,0,300000,0,600000,0.0,2900000,1500000,3,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.611541086966115,0.0,13.304686600863562,14.220976332738882
"CHEV,113,彰簡,295,20240821,1",113,傷害,0,101936,35000,0,0.0,627102,300000,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.532110254385062,10.463131911491967,0.0,12.611541086966115
"SSEV,113,新簡,288,20240809,1",113,傷害,0,0,0,55200,0.0,200000,97800,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,10.918736348043124,11.49069008091951
"SSEV,113,新簡,324,20240809,1",113,傷害,0,440,0,0,0.0,1234931,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.089044875446846,0.0,0.0,11.51293546492023
"SSEV,113,新簡,329,20240809,1",113,傷害,0,600,0,0,0.0,170600,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.398594934535208,0.0,0.0,10.308985993422082
"STEV,112,店原簡,7,20240823,1",112,傷害,0,12563,0,96000,0.0,1000000,150000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.438590860658538,0.0,11.472113887062386,11.918397239722838
"STEV,112,店簡,1147,20240823,2",112,傷害,0,20682,223200,425470,0.0,336110,366666,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.937067385799324,12.315827989765994,12.960952069561268,12.812209358190985
"STEV,112,店簡,1543,20240805,1",112,傷害,0,142143,12000,297000,0.0,259169,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.864595907254099,9.392745258631441,12.601490784782536,12.611541086966115
"STEV,112,店簡,866,20240816,1",112,傷害,0,141355,88000,295347,0.0,57906,307753,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.859036810045401,11.385103457032141,12.59590960108557,12.63705604152519
"CSEV,111,旗簡,110,20240827,1",111,傷害,0,11991,695200,1092000,0.0,2924122,1000000,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.391995039782433,13.451956291367267,13.903522351037484,13.815511557963774
"CSEV,113,旗簡,92,20240815,1",113,重傷,1,170760,2000,0,0.0,12334309,3000000,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.048020197027157,7.601402334583733,0.0,14.914123179965662
"PCEV,112,板簡,1541,20240807,1",112,傷害,0,96849,0,126250,0.0,777845,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.480918668835143,0.0,11.746027267898317,12.611541086966115
"PCEV,112,板簡,2907,20240822,2",112,傷害,0,100,0,0,0.0,1706391,1604148,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.61512051684126,0.0,0.0,14.288103955862411
"PCEV,112,板簡,3049,20240807,1",112,重傷,0,208683,192000,0,0.0,2406329,300000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.248576425056898,12.165255859329688,0.0,12.611541086966115
"PCEV,113,板小,426,20240823,2",113,傷害,0,0,0,0,0.0,54778,20000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.90353755128617
"PCEV,113,板簡,1391,20240807,1",113,傷害,0,0,0,0,0.0,500000,500000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,13.122365377402328
"PCEV,113,板簡,1609,20240828,1",113,傷害,0,18387,0,0,0.0,637,80000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.819453556926119,0.0,0.0,11.289794413577894
"PCEV,113,板簡,1678,20240828,1",113,傷害,0,244855,90000,48180,0.0,1806846,400000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.408425561629082,11.407576060361786,10.782720031453678,12.899222326086994
"PCEV,113,板簡,1773,20240828,1",113,傷害,0,54000,54200,79200,0.0,245600,58200,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.896757843893464,10.900454637442037,11.279744203985432,10.971657815702502
"PCEV,113,板簡,415,20240807,1",113,傷害,0,7990,0,0,0.0,194098,100000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.986071187374463,0.0,0.0,11.51293546492023
"PCEV,113,板簡,987,20240823,1",113,傷害,0,277434,2000,158400,0.0,325917,180000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.533341950497269,7.601402334583733,11.972885071473847,12.100717685412471
"SYEV,112,營簡,493,20240827,1",112,重傷,0,680,108000,79200,0.0,4517165,2000000,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.523562306149512,11.58989576532275,11.279744203985432,14.508658238524095
"SYEV,113,營簡,148,20240816,2",113,死亡,0,0,0,0,0.0,445660,1200000,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,13.997832948091215
"SYEV,113,營簡,3,20240820,2",113,傷害,0,2930,340700,0,0.0,1350500,650000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.983098940710892,12.7387605387783,0.0,13.384729180332174
"SYEV,113,營簡,374,20240813,1",113,傷害,0,2270,341600,0,0.0,229958,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7279755421055585,12.741398668292735,0.0,12.611541086966115
"SYEV,113,營簡,466,20240813,1",113,傷害,0,850,0,0,0.0,46830,30000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.7464121285733745,0.0,0.0,10.308985993422082
"SYEV,113,營簡,82,20240827,1",113,傷害,0,41026,120000,0,0.0,353880,300000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.621985665531742,11.695255355062795,0.0,12.611541086966115
"TYEV,112,桃簡,1433,20240829,1",112,傷害,0,9495,134200,120353,0.0,1200000,500000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.158625936289503,11.807093955056784,11.698192679052752,13.122365377402328
"TYEV,113,桃小,1092,20240823,1",113,傷害,0,0,0,0,0.0,7939,19600,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,9.883335864325275
"TYEV,113,桃小,486,20240823,2",113,傷害,0,950,0,4428,0.0,23878,15572,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,6.85751406254539,0.0,8.395929103923198,9.653293924495339
"TYEV,113,桃簡,1050,20240830,1",113,傷害,0,41490,0,84252,0.0,185742,265045,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,10.63323181522976,0.0,11.341579455889253,12.487658674809904
"TYEV,113,桃簡,364,20240809,1",113,傷害,0,0,0,0,0.0,236310,544823,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.0,0.0,0.0,13.208218085710577
"TYEV,113,桃簡,444,20240830,1",113,傷害,0,91164,240000,0,0.0,673873,200000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,11.420426330473305,12.388398368982115,0.0,12.206077645517674
"TYEV,113,桃簡,983,20240823,1",113,傷害,0,2800,0,7040,0.0,110420,250000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,7.937731775260109,0.0,8.859505484519133,12.429220196836383
"CDEV,112,橋簡,190,20240827,1",112,傷害,0,136382,288000,0,0.0,1187278,1000000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.823222383193022,12.570719231334277,0.0,13.815511557963774
"CDEV,112,橋簡,360,20240827,1",112,死亡,0,0,75000,0,0.0,777521,1500000,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,11.225256725762893,0.0,14.220976332738882
"CDEV,112,橋簡,651,20240822,1",112,重傷,0,532987,0,0,0.0,0,1200000,2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.186254188823241,0.0,0.0,13.997832948091215
"CDEV,113,橋小,567,20240827,1",113,傷害,0,1290,0,0,0.0,29822,50000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.1631723908466425,0.0,0.0,10.819798284210286
"CDEV,113,橋小,596,20240815,1",113,傷害,0,0,0,0,0.0,97288,10000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.210440366976517
"CDEV,113,橋簡,218,20240801,1",113,傷害,0,0,0,0,0.0,0,180000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,12.100717685412471
"CDEV,113,橋簡,265,20240827,1",113,傷害,0,250000,75000,953631,0.0,817772,250000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.429220196836383,11.225256725762893,13.768033131777177,12.429220196836383
"CDEV,113,橋簡,487,20240815,1",113,傷害,0,0,0,0,0.0,115597,15000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,9.61587214452889
"CDEV,113,橋簡,539,20240801,1",113,傷害,0,0,0,0,0.0,98087,30000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,10.308985993422082
"CDEV,113,橋簡,560,20240829,1",113,傷害,0,0,0,75000,0.0,116925,20000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,11.225256725762893,9.90353755128617
"CDEV,113,橋簡,623,20240814,1",113,傷害,0,7731,0,0,0.0,105000,50000,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.953122840328222,0.0,0.0,10.819798284210286
"SDEV,111,沙簡,787,20240816,1",111,傷害,0,7425,0,0,0.0,1225013,1000000,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.912742634737025,0.0,0.0,13.815511557963774
